species_name,is_wild,is_domestic,is_aquatic,causal_agent_type,country_name,latitude,longitude,month,season,susceptible,epi_unit_type,disease_name
Sheep/goats (mixed herd),0,0,0,Bacterium,Niger,12.95,2.98,March,Summer,130,Village,Anthrax
Equidae,0,0,0,Virus,Austria,46.651014,13.980827,October,Post-Monsoon,66,Farm,West Nile Fever
Camelidae,0,0,0,Virus,United Kingdom,50.04,-5.14,November,Post-Monsoon,3,Farm,Bluetongue
Cattle,0,0,0,Prion,Poland,50.96804,15.367077,January,Winter,50,Farm,Bovine spongiform encephalopathy
Bees,0,0,0,Bacterium,Ecuador,-0.092563,-78.352811,June,Monsoon,16,Apiary,Melissococcus plutonius
Cattle,0,0,0,Virus,Croatia,45.217335,14.575296,January,Winter,3739,Farm,Bluetongue
Buffaloes,0,0,0,Virus,Japan,31.9465,131.3884,July,Monsoon,42,Farm,Foot and mouth disease
Wolf (gray wolf),1,0,0,Parasite,Singapore,1.369108,103.932078,August,Monsoon,0,Not applicable,Leishmaniosis
New Zealand scallop,1,0,1,Parasite,New Zealand,-40.3762,173.2484,November,Post-Monsoon,0,Coastal area,Perkinsus olseni
Goats,0,0,0,Virus,Türkiye (Rep. of),37.82,27.58,December,Winter,170,Village,Peste des petits ruminants
Cattle,0,0,0,Virus,Palestinian Territory,31.3108,34.2442,April,Summer,120,Farm,Foot and mouth disease
Cattle,0,0,0,Virus,Guinea,10.3013,-8.3036,February,Winter,335,Village,Foot and mouth disease
Birds,0,1,0,Virus,South Africa,-33.8,22.1,September,Monsoon,22885,Farm,Low pathogenic avian influenza
Birds,0,1,0,Virus,Netherlands,51.519708,5.21007,February,Winter,1898794,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Togo,6.25,1.616667,June,Monsoon,8429,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Laos,15.6633,106.3867,September,Monsoon,1539,Village,Highly pathogenic avian influenza
Accipitridae (unidentified),1,0,0,Virus,Germany,50.31,7.594,December,Winter,0,Not applicable,Highly pathogenic avian influenza
Canada Goose,1,0,0,Virus,Sweden,58.361123,15.658133,October,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Tilapia,0,0,1,Virus,Chinese Taipei,25.067298,121.168321,June,Monsoon,1320000,Pond,Tilapia lake virus disease
Black-headed Gull,1,0,0,Virus,Slovenia,46.0571,14.4673,September,Monsoon,0,Zoo,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Chinese Taipei,24.83639,120.96972,November,Post-Monsoon,6000,Farm,Low pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Mongolia,45.2635,113.997,October,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Indonesia,-0.4059,102.5046,February,Winter,423769,Village,Lumpy skin disease
Northern Pintail,1,0,0,Virus,Hong Kong,22.4975,114.0489,January,Winter,0,Natural park,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Lebanon,33.2518,35.2035,February,Winter,581,Farm,Lumpy skin disease
Swine,0,0,0,Virus,Ukraine,46.5896,32.1777,December,Winter,4,Other,African swine fever
Bar-headed Goose,1,0,0,Virus,China (People's Rep. of),43.37,122.15,August,Monsoon,0,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Norway,63.7008,8.8149,November,Post-Monsoon,91,Backyard,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Hungary,47.11002,20.75136,February,Winter,47,Farm,Equine infectious anaemia
Cattle,0,0,0,Bacterium,Croatia,45.5936,16.9725,November,Post-Monsoon,40,Farm,Anthrax
Cattle,0,0,0,Virus,Eswatini,-27.204806,31.178578,January,Winter,50282,Other,Foot and mouth disease
Sheep/goats (mixed herd),0,0,0,Virus,Kazakhstan,43.6256,73.80611,August,Monsoon,6,Farm,Sheep pox and goat pox
Birds,0,1,0,Virus,Switzerland,47.355,7.294,March,Summer,14280,Farm,Newcastle disease
Birds,0,1,0,Virus,Belgium,50.873926,3.94265,July,Monsoon,100985,Farm,Newcastle disease
Equidae,0,0,0,Virus,Ethiopia,6.916675,35.488331,June,Monsoon,46451,Village,African horse sickness
Cattle,0,0,0,Virus,Cambodia,11.16107,103.394162,January,Winter,4389,Village,Foot and mouth disease
Birds,0,1,0,Virus,Hungary,47.799248,22.606032,January,Winter,564704,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Colombia,10.463809,-73.22751,October,Post-Monsoon,261,Farm,Foot and mouth disease
Wild boar,1,0,0,Virus,Latvia,56.695698,26.240096,April,Summer,0,Forest,African swine fever
Cattle,0,0,0,Virus,Andorra,42.4551,1.5014,November,Post-Monsoon,65,Village,Epizootic hemorrhagic disease virus
Wildlife (species unspecified),1,0,0,Virus,Egypt,29.8732,31.2622,November,Post-Monsoon,191,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Chinese Taipei,23.402341,121.343721,November,Post-Monsoon,20885,Farm,Low pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Mongolia,46.5699,108.4845,November,Post-Monsoon,1605,Farm,Foot and mouth disease
Cattle,0,0,0,Virus,Spain,42.673,-0.5894,December,Winter,1974,Farm,Bluetongue
Goats,0,0,0,Virus,Romania,45.280274,21.472984,September,Monsoon,763,Backyard,Peste des petits ruminants
Dogs,0,0,0,Virus,Armenia,40.165,44.5355,February,Winter,1,Backyard,Rabies
Swine,0,0,0,Virus,Chad,9.2776,15.0421,November,Post-Monsoon,155225,Village,African swine fever
Sheep,0,0,0,Prion,Israel,31.3917579086,34.7573957857,January,Winter,20,Village,Scrapie
Wildlife (species unspecified),1,0,0,Virus,Kazakhstan,46.8254,51.7397,June,Monsoon,0,Body of water,Highly pathogenic avian influenza
Rabbits,0,0,0,Virus,Italy,45.996464,9.054768,November,Post-Monsoon,6220,Farm,Rabbit haemorrhagic disease
Wild boar,1,0,0,Virus,Ukraine,48.0793,26.0257,December,Winter,0,Backyard,African swine fever
Wild boar,1,0,0,Virus,Germany,51.69,14.32,February,Winter,25,Forest,African swine fever
Birds,0,1,0,Virus,China (People's Rep. of),25.832,106.665,September,Monsoon,37299,Village,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Italy,41.7971367,12.6944435,March,Summer,195,Other,Anthrax
Birds,0,1,0,Virus,Slovakia,48.44,17.6,February,Winter,92326,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Korea (Rep. of),37.455241,127.2084877,April,Summer,11653,Farm,Highly pathogenic avian influenza
Egyptian Goose,1,0,0,Virus,South Africa,-25.6,27.2,August,Monsoon,0,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Mexico,20.597306,-100.123444,April,Summer,360,Farm,Influenza A virus
Mute Swan,1,0,0,Virus,Ukraine,50.5247,30.5224,January,Winter,0,Other,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Russia,43.24375,131.30727,February,Winter,0,Natural park,African swine fever
Cattle,0,0,0,Bacterium,Colombia,11.32188,-72.32115,May,Summer,6,Farm,Anthrax
White clawed crayfish,1,0,1,Parasite,Ireland,52.519405,-8.960171,May,Summer,401000,River system,Crayfish plague
Birds,0,1,0,Virus,France,47.766,-0.323,March,Summer,13000,Farm,Low pathogenic avian influenza
Equidae,0,0,0,Virus,France,43.82,4.56,September,Monsoon,13,Farm,Equine infectious anaemia
Common carp,0,0,1,Virus,Belgium,50.0833,5.1167,July,Monsoon,15,Other,Koi herpesvirus
Cattle,0,0,0,Virus,Ecuador,0.191353771,-78.11405557,March,Summer,134,Farm,Foot and mouth disease
Equidae,0,0,0,Bacterium,Portugal,38.598,-8.149,July,Monsoon,18,Farm,Contagious equine metritis
Birds,0,0,0,Virus,United Kingdom,49.21,-2.16,August,Monsoon,72,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Israel,32.4346454424,34.9128723984,November,Post-Monsoon,1,Village,Bluetongue
Birds,0,0,0,Virus,Turkey,41.898423,35.054491,February,Winter,5610,Village,Highly pathogenic avian influenza
Cats,0,0,0,Virus,Hong Kong,22.49725,114.12659,February,Winter,5,Other,SARS-CoV-2 in animals
Birds,0,1,0,Virus,Hungary,47.62331,20.285607,January,Winter,2744,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Chinese Taipei,23.401091,121.346827,August,Monsoon,49286,Farm,Low pathogenic avian influenza
Cattle,0,0,0,Virus,Singapore,1.44011,103.70929,March,Summer,58,Farm,Lumpy skin disease
Equidae,0,0,0,Virus,Portugal,37.247904,-8.344378,October,Post-Monsoon,17,Farm,West Nile Fever
Wildlife (species unspecified),1,0,0,Virus,United Kingdom,56.22,-2.73,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,United Kingdom,55.59,-2.092,November,Post-Monsoon,44911,Farm,Highly pathogenic avian influenza
Otter,1,0,0,Virus,Finland,62.2743,21.3729,November,Post-Monsoon,0,Farm,Highly pathogenic avian influenza
Cats,0,0,0,Virus,Melilla,35.2853,-2.9419,July,Monsoon,0,Other,Rabies
Equidae,0,0,0,Virus,France,48.286111,-1.930833,November,Post-Monsoon,3,Farm,Equine infectious anaemia
Dogs,0,0,0,Virus,Hungary,48.058626,22.852611,November,Post-Monsoon,0,Forest,Rabies
Swine,0,0,0,Virus,Russia,56.666816,65.393956,November,Post-Monsoon,17691,Farm,African swine fever
Grey Heron,1,0,0,Virus,Portugal,37.022583,-7.999167,January,Winter,0,Natural park,Highly pathogenic avian influenza
Northern Shoveler,1,0,0,Virus,Algeria,31.257,2.8246,October,Post-Monsoon,0,Natural park,Highly pathogenic avian influenza
Lion,1,0,0,Virus,Peru,-18.320303,-70.415216,March,Summer,1,Body of water,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Italy,37.563625,14.504053,October,Post-Monsoon,170,Farm,Anthrax
Birds,0,1,0,Virus,India,25.180833,87.349167,January,Winter,4849,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Malaysia,5.316247,103.118949,May,Summer,135,Farm,Foot and mouth disease
Birds,0,1,0,Virus,Switzerland,45.98,8.93,November,Post-Monsoon,6000,Farm,Newcastle disease
Equidae,0,0,0,Virus,Germany,48.56,11.26,September,Monsoon,20,Farm,West Nile Fever
Birds,0,1,0,Virus,Togo,6.2,1.118,July,Monsoon,1590,Farm,Highly pathogenic avian influenza
Buffaloes,0,0,0,Virus,Laos,21.0103,101.6875,October,Post-Monsoon,2,Village,Foot and mouth disease
Swine,0,0,0,Virus,Moldova,47.66,27.96,June,Monsoon,196,Farm,African swine fever
Sheep,0,0,0,Virus,Portugal,39.860908,-7.26956,October,Post-Monsoon,2452,Farm,Bluetongue
Cattle,0,0,0,Virus,Zambia,-16.3331,22.1042,July,Monsoon,3524,Village,Foot and mouth disease
Cattle,0,0,0,Virus,Guinea-Bissau,12.1949,-14.6882,October,Post-Monsoon,280,Farm,Foot and mouth disease
Sheep/goats (mixed herd),0,0,0,Virus,China (People's Rep. of),33.711,80.379,May,Summer,1163,Village,Peste des petits ruminants
Birds,0,0,0,Virus,Ukraine,50.92,34.78,June,Monsoon,276984,Village,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Croatia,43.714055,16.812647,January,Winter,15,Farm,Anthrax
Goats,0,0,0,Virus,Mongolia,48.4493,91.4131,September,Monsoon,1593,Farm,Peste des petits ruminants
Sheep,0,0,0,Virus,Israel,31.7784803477,35.2981595685,February,Winter,69,Village,Sheep pox and goat pox
Birds,0,0,0,Virus,Netherlands,52.12302,4.49421,November,Post-Monsoon,245600,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Cabo verde,15.001,-23.529,May,Summer,1217,Farm,African swine fever
Birds,0,1,0,Virus,United Kingdom,54.61,-6.77,February,Winter,112403,Farm,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Bulgaria,42.1862,24.8316,July,Monsoon,97,Farm,Sheep pox and goat pox
Cattle,0,0,0,Virus,Kazakhstan,50.05,57.35,November,Post-Monsoon,84,Backyard,Infectious bovine rhinotracheitis/infectious pustular vulvovaginitis
Birds,0,1,0,Virus,Belize,16.2144,-88.906,January,Winter,130,Backyard,Newcastle disease
Swine,0,0,0,Virus,South Africa,-30.4,29.4,September,Monsoon,487,Farm,African swine fever
Swine,0,0,0,Virus,Ukraine,47.771608,33.993286,August,Monsoon,2,Backyard,African swine fever
Cattle,0,0,0,Virus,Belize,16.9657,-89.1188,March,Summer,28,Farm,Vesicular stomatitis
Cattle,0,0,0,Bacterium,Switzerland,47.23,7.07,April,Summer,80,Farm,Anthrax
Cattle,0,0,0,Virus,Eritrea,14.8385,38.5593,April,Summer,240,Village,Foot and mouth disease
Cattle,0,0,0,Virus,Israel,32.9254724233,35.2630001354,July,Monsoon,4220,Village,Foot and mouth disease
Equidae,0,0,0,Virus,Chile,-34.279,-71.2246,January,Winter,882,Farm,Equine influenza
Indian Peafowl,1,0,0,Virus,Bulgaria,41.9587,25.3597,November,Post-Monsoon,700,Other,Highly pathogenic avian influenza
Mute Swan,1,0,0,Virus,Lithuania,54.88,23.93,March,Summer,0,Other,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Germany,49.253461,12.248057,September,Monsoon,340723,Farm,Highly pathogenic avian influenza
Mute Swan,1,0,0,Virus,Sweden,59.32916667,18.07472222,February,Winter,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Saudi Arabia,24.0864,47.7066,October,Post-Monsoon,60817,Farm,Foot and mouth disease
Birds,0,1,0,Virus,Korea (Rep. of),37.685483,126.625952,December,Winter,2491276,Farm,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,50.3435,32.2792,November,Post-Monsoon,480,Farm,African swine fever
Swine,0,0,0,Virus,Ukraine,49.1365,33.5962,November,Post-Monsoon,74,Backyard,African swine fever
Black-crowned Night-Heron,1,0,0,Virus,Croatia,45.821896,16.01947,November,Post-Monsoon,0,Zoo,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,48.1888,29.9369,November,Post-Monsoon,44,Backyard,African swine fever
Birds,0,0,0,Virus,Mexico,20.81,-102.77,September,Monsoon,11400799,Not applicable,Highly pathogenic avian influenza
Tilapia,0,0,1,Virus,India,22.8172,88.4181,July,Monsoon,26000,Pond,Tilapia lake virus disease
Birds,0,1,0,Virus,Chinese Taipei,24.18833,120.53833,April,Summer,109551,Farm,Low pathogenic avian influenza
Wild boar,1,0,0,Virus,North Macedonia,41.29277,22.57433,February,Winter,2,Forest,African swine fever
Birds,0,0,0,Virus,China (People's Rep. of),29.65,91.14,April,Summer,16916,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Namibia,-18.07,18.5,January,Winter,9882,Village,Lumpy skin disease
Birds,0,1,0,Virus,Mexico,19.235024,-99.146274,August,Monsoon,1565,Backyard,Newcastle disease
Swine,0,0,0,Virus,Ukraine,47.8114,29.439,April,Summer,14,Backyard,African swine fever
Swine,0,0,0,Virus,Russia,52.7351,45.7991,August,Monsoon,27,Backyard,African swine fever
Cattle,0,0,0,Virus,Spain,36.2125913,-5.9987347,September,Monsoon,162,Farm,Bluetongue
Indian Peafowl,1,0,0,Virus,China (People's Rep. of),41.14476,121.13994,March,Summer,394,Zoo,Highly pathogenic avian influenza
Cattle,0,0,0,Parasite,Panama,8.9477,-78.1928,July,Monsoon,80,Farm,New world screwworm
Birds,0,1,0,Virus,Netherlands,52.5097,5.9339,March,Summer,66752,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Nepal,27.722425,85.25697,January,Winter,87454,Farm,Highly pathogenic avian influenza
Dalmatian pelican,1,0,0,Virus,Kazakhstan,46.9262,51.6576,May,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Australia,-37.8333,147.6167,August,Monsoon,12476,Farm,Low pathogenic avian influenza
Swine,0,0,0,Bacterium,Ukraine,49.835278,36.675556,March,Summer,0,Backyard,Anthrax
Swine,0,0,0,Virus,Ukraine,50.9233,31.1056,October,Post-Monsoon,12,Backyard,African swine fever
Birds,0,1,0,Virus,Ireland,52.868,-6.48,December,Winter,127,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Philippines,13.632335,123.171263,April,Summer,110,Backyard,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Greece,39.28,26.273,November,Post-Monsoon,413,Farm,Bluetongue
Swine,0,0,0,Virus,China (People's Rep. of),29.889,115.205,November,Post-Monsoon,1800,Backyard,African swine fever
Swine,0,0,0,Virus,Russia,52.444799,104.406957,March,Summer,40,Backyard,African swine fever
Buffaloes,0,0,0,Virus,Pakistan,34.102999,72.015062,April,Summer,16,Village,Foot and mouth disease
Sheep,0,0,0,Virus,Bulgaria,42.3107,26.8495,September,Monsoon,135,Farm,Sheep pox and goat pox
Cattle,0,0,0,Virus,Ecuador,-0.2051,-78.9311,May,Summer,585,Farm,Foot and mouth disease
Equidae,0,0,0,Virus,Mexico,18.633306,-96.422639,July,Monsoon,5,Farm,Venezuelan equine encephalomyelitis
Bees,0,0,0,Bacterium,Liechtenstein,47.06899,9.492248,May,Summer,1,Apiary,European foulbrood of honey bees
Birds,0,0,0,Virus,Ukraine,46.994,32.0898,November,Post-Monsoon,1035,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,47.8352,30.6297,January,Winter,45,Other,African swine fever
Birds,0,1,0,Virus,Honduras,14.2933,-86.5153,July,Monsoon,1113,Backyard,Newcastle disease
Cattle,0,0,0,Virus,Russia,51.750977,107.387634,January,Winter,6979,Backyard,Lumpy skin disease
Wildlife (species unspecified),1,0,0,Virus,Mongolia,44.8,98.64,August,Monsoon,0,Not applicable,Highly pathogenic avian influenza
White clawed crayfish,1,0,1,Parasite,Italy,45.943884,10.628457,March,Summer,0,River system,Crayfish plague
Wild boar,1,0,0,Virus,Russia,57.994869,45.119115,June,Monsoon,0,Backyard,African swine fever
Birds,0,0,0,Virus,Azerbaijan,41.0,49.0,February,Winter,1300000,Farm,Newcastle disease
Amberjack,0,0,1,Virus,Japan,33.07,131.86,March,Summer,2500,Coastal area,Viral haemorrhagic septicaemia
Northern Pintail,1,0,0,Virus,Korea (Rep. of),35.89165,126.625969,October,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Birds,0,0,0,Virus,China (People's Rep. of),41.04,121.98,September,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,India,26.4929,78.6141,March,Summer,137,Livestock market,Highly pathogenic avian influenza
Anserinae (unidentified),1,0,0,Virus,Germany,53.52,9.92,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Niger,14.2217,7.298,April,Summer,28000,Village,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Mexico,22.78382,-102.50435,June,Monsoon,2244987,Backyard,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Moldova,45.689641,28.387051,August,Monsoon,35,Backyard,African swine fever
Northern Goshawk,1,0,0,Virus,Denmark,57.5752,10.4169,December,Winter,0,Not applicable,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Armenia,40.8275,43.8503,January,Winter,1,Backyard,Rabies
Cattle,0,0,0,Virus,United Kingdom,51.09,0.69,February,Winter,142,Farm,Bluetongue
Sheep,0,0,0,Virus,Russia,50.41,127.92,November,Post-Monsoon,1108,Village,Sheep pox and goat pox
Goats,0,0,0,Virus,Libya,26.1123,11.4921,April,Summer,140,Farm,Rift Valley fever
Swine,0,0,0,Virus,China (People's Rep. of),26.40305,111.5875,February,Winter,4776,Farm,African swine fever
Sheep,0,0,0,Virus,Germany,50.025,9.196,August,Monsoon,400,Farm,Bluetongue
Cattle,0,0,0,Virus,China (People's Rep. of),38.488,112.862,May,Summer,60,Backyard,Foot and mouth disease
Wild boar,1,0,0,Virus,Germany,51.471,14.103,July,Monsoon,1,Forest,African swine fever
Cattle,0,0,0,Bacterium,Burkina Faso,11.2436,-4.2145,April,Summer,284,Village,Anthrax
Cattle,0,0,0,Virus,United Kingdom,51.26,1.15,November,Post-Monsoon,17954,Farm,Bluetongue
Brown Pelican,1,0,0,Virus,Guatemala,15.8573,-88.4486,January,Winter,0,Natural park,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Peru,-13.307065,-76.155992,November,Post-Monsoon,364394,Farm,Newcastle disease
Accipitridae (unidentified),1,0,0,Virus,Germany,52.1,11.6,September,Monsoon,0,Backyard,West Nile Fever
Equidae,0,0,0,Virus,France,43.189015,6.224695,October,Post-Monsoon,48,Other,West Nile Fever
Northern Goshawk,1,0,0,Virus,United Kingdom,55.76,-1.9959,September,Monsoon,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Tunisia,35.39,9.2854,November,Post-Monsoon,62,Farm,Bluetongue
Wild boar,1,0,0,Virus,Russia,56.321947,47.546602,October,Post-Monsoon,0,Forest,African swine fever
Equidae,0,1,0,Virus,Nigeria,12.5755,3.9657,January,Winter,555,Village,Equine influenza
Swine,0,0,0,Virus,China (People's Rep. of),30.401166,106.842965,July,Monsoon,809,Other,African swine fever
Swine,0,0,0,Virus,Ukraine,50.6925,28.6209,November,Post-Monsoon,29,Farm,African swine fever
Cattle,0,0,0,Virus,Rwanda,-2.2451,30.4972,August,Monsoon,35000,Not applicable,Rift Valley fever
Cattle,0,0,0,Prion,Spain,42.0921797,-2.8270989,December,Winter,353,Farm,Bovine spongiform encephalopathy
Northern Goshawk,1,0,0,Virus,Denmark,55.256,11.4518,May,Summer,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Myanmar,23.51,95.72,April,Summer,115,Village,Anthrax
Buffaloes,0,0,0,Virus,Nepal,28.1278,84.4105,September,Monsoon,398,Farm,Lumpy skin disease
Birds,0,1,0,Virus,Sweden,58.4148,15.2201,March,Summer,120400,Farm,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Serbia and Montenegro,43.97,19.55,March,Summer,18,Village,Highly pathogenic avian influenza
Cattle,0,0,0,Prion,United Kingdom,57.288956,-2.862434,October,Post-Monsoon,1,Farm,Bovine spongiform encephalopathy
Birds,0,1,0,Virus,Netherlands,51.4646,3.9855,March,Summer,127500,Farm,Low pathogenic avian influenza
Birds,0,0,0,Virus,Canada,49.10595,-122.63719,December,Winter,244685,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,South Africa,-29.463646,30.16469,June,Monsoon,11612,Farm,Rift Valley fever
Cattle,0,0,0,Virus,Montenegro,43.155515,19.122602,October,Post-Monsoon,2376,Backyard,Lumpy skin disease
Birds,0,1,0,Virus,United Kingdom,58.23,-6.168,September,Monsoon,5841107,Farm,Highly pathogenic avian influenza
Mute Swan,1,0,0,Virus,Ukraine,48.3789,25.5581,January,Winter,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Zambia,-17.7115,25.1914,April,Summer,724,Village,Contagious bovine pleuropneumonia
